Symbol,Date,Total Assets,Total Liabilities,Total Equity,Total Revenue,Gross Profit,Operating Income,Net Income,Net profit margin,EPS
LBRDA,2023-12-31,15641000000.0,6618000000.0,9023000000.0,981000000.0,,73000000.0,688000000.0,0.7013251783893986,4.71
MCRI,2024-12-31,691583000.0,173835000.0,517748000.0,522186000.0,280816000.0,92503000.0,72769000.0,0.1393545594864665,3.84
MCRI,2023-12-31,680873000.0,167733000.0,513140000.0,501478000.0,269175000.0,110152000.0,82448000.0,0.16441000402809297,4.2
MD,2024-12-31,2152700000.0,1387762000.0,764938000.0,2012919000.0,454344000.0,183681000.0,-99069000.0,-0.049216585466181205,-1.19
MD,2023-12-31,2219810000.0,1370749000.0,849061000.0,1994640000.0,421565000.0,157852000.0,-60408000.0,-0.03028516424016364,-0.73
MDGL,2024-12-31,1042247000.0,287864000.0,754383000.0,180133000.0,173900000.0,-497875000.0,-465892000.0,-2.5863778430381994,-21.9
MDGL,2023-12-31,640547000.0,235214000.0,405333000.0,0.0,0.0,-380496000.0,-373630000.0,,-19.99
MFG,2024-03-31,278672151000000.0,268360016000000.0,10312135000000.0,2971068000000.0,,,678993000000.0,0.22853499145761727,53.576
MIDD,2024-12-31,7283151000.0,3644720000.0,3638431000.0,3875162000.0,1470369000.0,707867000.0,428433000.0,0.11055873277039772,
MIDD,2023-12-31,6906692000.0,3656803000.0,3249889000.0,4036605000.0,1534062000.0,727116000.0,400882000.0,0.09931167404291477,7.41
MITT,2024-12-31,6913609000.0,6370186000.0,543423000.0,75322000.0,,,55737000.0,0.7399830062929821,1.23
MITT,2023-12-31,6126428000.0,5598060000.0,528368000.0,54920000.0,,,53784000.0,0.9793153678077203,1.68
MLI,2024-12-31,3290906000.0,486498000.0,2804408000.0,3768766000.0,1044438000.0,762391000.0,604879000.0,0.16049789241359108,5.31
MLI,2023-12-31,2759301000.0,400585000.0,2358716000.0,3420345000.0,986834000.0,737883000.0,602897000.0,0.17626789110455232,5.3
MMM,2024-12-31,39868000000.0,35974000000.0,3894000000.0,24575000000.0,10128000000.0,4822000000.0,4173000000.0,0.16980671414038656,7.55
MMM,2023-12-31,50580000000.0,45712000000.0,4868000000.0,24610000000.0,9627000000.0,-10725000000.0,-6995000000.0,-0.2842340511986997,-12.63
MO,2024-12-31,35177000000.0,37365000000.0,-2188000000.0,20444000000.0,14367000000.0,11630000000.0,11264000000.0,0.5509684993152025,6.54
MO,2023-12-31,38570000000.0,42060000000.0,-3490000000.0,20502000000.0,14284000000.0,11547000000.0,8130000000.0,0.3965466783728417,4.57
MP,2024-12-31,2333558000.0,1278678000.0,1054880000.0,203855000.0,-66788000.0,-163742000.0,-65424000.0,-0.3209339972038949,
MP,2023-12-31,2336452000.0,970673000.0,1365779000.0,253445000.0,105022000.0,3611000.0,24307000.0,0.09590640967468286,0.14
MPAA,2024-03-31,1012002000.0,726892000.0,285110000.0,717684000.0,132551000.0,42306000.0,-49244000.0,-0.06861515653128675,-2.51
MPLX,2024-12-31,37511000000.0,23501000000.0,14010000000.0,10904000000.0,4817000000.0,4486000000.0,4317000000.0,0.39590975788701394,4.21
MPLX,2023-12-31,36529000000.0,22945000000.0,13584000000.0,10434000000.0,4563000000.0,4300000000.0,3928000000.0,0.37646156795092967,3.8
MTTR,2024-12-31,543668000.0,146525000.0,397143000.0,169699000.0,82913000.0,-178854000.0,-256621000.0,-1.512212800311139,-0.8
MTTR,2023-12-31,577155000.0,47871000.0,529284000.0,157748000.0,70490000.0,-214239000.0,-199077000.0,-1.261993812916804,-0.66
MUFG,2024-03-31,403703147000000.0,382956171000000.0,20746976000000.0,5879775000000.0,,,1490781000000.0,0.25354388560786767,124.32
MWA,2024-09-30,1635900000.0,825800000.0,810100000.0,1314700000.0,459000000.0,213800000.0,115900000.0,0.08815699399102457,0.74
MWA,2023-09-30,,,,1275700000.0,379500000.0,137600000.0,85500000.0,0.06702202712236419,0.55
MYTE,2024-06-30,696511000.0,260868000.0,435643000.0,840852000.0,384532000.0,-22407000.0,-24911000.0,-0.029625903250512575,-0.29
MYTE,2023-06-30,,,,766003000.0,379976000.0,-3041000.0,-17019000.0,-0.022217928650409984,-0.2
